#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2017-04-01 00:00:00+00:00 2017-04-02 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
CMD,2017-04-01 05:35,-86.8580,34.2687,54.00,46.80,76.54,10.00,7.00,0.00,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 010535Z AUTO 01007KT 10SM CLR 12/08 A3000 RMK AO2 T01220082
CMD,2017-04-01 05:55,-86.8580,34.2687,53.40,46.60,77.65,360.00,3.00,0.00,30.01,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 010555Z AUTO 36003KT 10SM CLR 12/08 A3001 RMK AO2 T01190081 10177 20095 402060081
CMD,2017-04-01 06:15,-86.8580,34.2687,51.80,46.40,81.74,0.00,0.00,0.00,30.01,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 010615Z AUTO 00000KT 10SM CLR 11/08 A3001 RMK AO2 T01100080
CMD,2017-04-01 06:35,-86.8580,34.2687,50.50,46.00,84.48,0.00,0.00,0.00,30.02,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 010635Z AUTO 00000KT 10SM CLR 10/08 A3002 RMK AO2 T01030078
CMD,2017-04-01 06:55,-86.8580,34.2687,51.40,45.70,80.78,350.00,3.00,0.00,30.02,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 010655Z AUTO 35003KT 10SM CLR 11/08 A3002 RMK AO2 T01080076
CMD,2017-04-01 07:15,-86.8580,34.2687,51.10,45.50,81.07,350.00,3.00,0.00,30.02,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 010715Z AUTO 35003KT 10SM CLR 11/08 A3002 RMK AO2 T01060075
CMD,2017-04-01 07:35,-86.8580,34.2687,49.60,45.10,84.42,0.00,0.00,0.00,30.02,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 010735Z AUTO 00000KT 10SM CLR 10/07 A3002 RMK AO2 T00980073
CMD,2017-04-01 07:55,-86.8580,34.2687,48.90,45.00,86.33,0.00,0.00,0.00,30.03,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 010755Z AUTO 00000KT 10SM CLR 09/07 A3003 RMK AO2 T00940072
CMD,2017-04-01 08:15,-86.8580,34.2687,49.10,44.80,85.03,0.00,0.00,0.00,30.03,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 010815Z AUTO 00000KT 10SM CLR 10/07 A3003 RMK AO2 T00950071
CMD,2017-04-01 08:35,-86.8580,34.2687,49.80,45.30,84.43,360.00,3.00,0.00,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 010835Z AUTO 36003KT 10SM CLR 10/07 A3004 RMK AO2 T00990074
CMD,2017-04-01 08:55,-86.8580,34.2687,50.00,45.50,84.45,0.00,0.00,0.00,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 010855Z AUTO 00000KT 10SM CLR 10/08 A3004 RMK AO2 T01000075
CMD,2017-04-01 09:15,-86.8580,34.2687,49.30,46.00,88.34,340.00,4.00,0.00,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 010915Z AUTO 34004KT 10SM CLR 10/08 A3005 RMK AO2 T00960078
CMD,2017-04-01 09:35,-86.8580,34.2687,49.30,45.90,88.00,340.00,5.00,0.00,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 010935Z AUTO 34005KT 10SM CLR 10/08 A3005 RMK AO2 T00960077
CMD,2017-04-01 09:55,-86.8580,34.2687,49.10,45.70,87.99,350.00,5.00,0.00,30.06,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 010955Z AUTO 35005KT 10SM CLR 10/08 A3006 RMK AO2 T00950076
CMD,2017-04-01 10:15,-86.8580,34.2687,48.60,45.50,88.97,350.00,5.00,0.00,30.06,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 011015Z AUTO 35005KT 10SM CLR 09/08 A3006 RMK AO2 T00920075
CMD,2017-04-01 10:35,-86.8580,34.2687,48.20,45.50,90.32,350.00,5.00,0.00,30.07,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 011035Z AUTO 35005KT 10SM CLR 09/08 A3007 RMK AO2 T00900075
CMD,2017-04-01 10:55,-86.8580,34.2687,47.70,45.10,90.64,350.00,5.00,0.00,30.08,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 011055Z AUTO 35005KT 10SM CLR 09/07 A3008 RMK AO2 T00870073
CMD,2017-04-01 11:15,-86.8580,34.2687,47.30,45.10,92.02,350.00,3.00,0.00,30.08,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 011115Z AUTO 35003KT 10SM CLR 09/07 A3008 RMK AO2 T00850073
CMD,2017-04-01 11:35,-86.8580,34.2687,47.50,45.00,90.98,360.00,3.00,0.00,30.09,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 011135Z AUTO 36003KT 10SM CLR 09/07 A3009 RMK AO2 T00860072
CMD,2017-04-01 11:55,-86.8580,34.2687,47.50,45.30,92.02,360.00,5.00,0.00,30.10,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 011155Z AUTO 36005KT 10SM CLR 09/07 A3010 RMK AO2 T00860074 10117 20085
CMD,2017-04-01 12:15,-86.8580,34.2687,48.70,45.50,88.64,10.00,5.00,0.00,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 011215Z AUTO 01005KT 10SM CLR 09/08 A3011 RMK AO2 T00930075
CMD,2017-04-01 12:35,-86.8580,34.2687,50.00,45.50,84.45,10.00,5.00,0.00,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 011235Z AUTO 01005KT 10SM CLR 10/08 A3011 RMK AO2 T01000075
CMD,2017-04-01 12:55,-86.8580,34.2687,50.90,45.70,82.29,10.00,6.00,0.00,30.12,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 011255Z AUTO 01006KT 10SM CLR 11/08 A3012 RMK AO2 T01050076
CMD,2017-04-01 13:15,-86.8580,34.2687,52.00,46.00,79.92,360.00,7.00,0.00,30.12,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 011315Z AUTO 36007KT 10SM CLR 11/08 A3012 RMK AO2 T01110078
CMD,2017-04-01 13:35,-86.8580,34.2687,52.90,45.90,77.02,360.00,7.00,0.00,30.12,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 011335Z AUTO 36007KT 10SM CLR 12/08 A3012 RMK AO2 T01160077
CMD,2017-04-01 13:55,-86.8580,34.2687,53.60,46.00,75.35,350.00,6.00,0.00,30.13,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 011355Z AUTO 35006KT 10SM CLR 12/08 A3013 RMK AO2 T01200078
CMD,2017-04-01 14:15,-86.8580,34.2687,54.50,46.00,72.92,30.00,5.00,0.00,30.13,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 011415Z AUTO 03005KT 10SM CLR 13/08 A3013 RMK AO2 T01250078
CMD,2017-04-01 14:35,-86.8580,34.2687,55.80,46.40,70.61,330.00,7.00,0.00,30.13,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 011435Z AUTO 33007KT 10SM CLR 13/08 A3013 RMK AO2 T01320080
CMD,2017-04-01 14:55,-86.8580,34.2687,56.70,46.80,69.39,340.00,7.00,0.00,30.14,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 011455Z AUTO 34007KT 10SM CLR 14/08 A3014 RMK AO2 T01370082
CMD,2017-04-01 15:15,-86.8580,34.2687,57.00,46.80,68.64,350.00,5.00,0.00,30.14,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 011515Z AUTO 35005KT 10SM CLR 14/08 A3014 RMK AO2 T01390082
CMD,2017-04-01 15:35,-86.8580,34.2687,58.10,46.80,65.97,10.00,4.00,0.00,30.14,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 011535Z AUTO 01004KT 10SM CLR 15/08 A3014 RMK AO2 T01450082
CMD,2017-04-01 15:55,-86.8580,34.2687,59.70,47.10,63.01,340.00,6.00,0.00,30.15,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 011555Z AUTO 34006KT 10SM CLR 15/08 A3015 RMK AO2 T01540084
CMD,2017-04-01 16:15,-86.8580,34.2687,60.40,46.80,60.77,330.00,3.00,0.00,30.15,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 011615Z AUTO 33003KT 10SM CLR 16/08 A3015 RMK AO2 T01580082
CMD,2017-04-01 16:35,-86.8580,34.2687,62.20,47.70,58.98,310.00,7.00,0.00,30.15,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 011635Z AUTO 31007KT 290V350 10SM CLR 17/09 A3015 RMK AO2 T01680087
CMD,2017-04-01 16:55,-86.8580,34.2687,62.10,46.40,56.36,10.00,5.00,0.00,30.14,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 011655Z AUTO 01005KT 10SM CLR 17/08 A3014 RMK AO2 T01670080
CMD,2017-04-01 17:15,-86.8580,34.2687,62.60,46.80,56.22,0.00,0.00,0.00,30.14,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 011715Z AUTO 00000KT 10SM CLR 17/08 A3014 RMK AO2 T01700082
CMD,2017-04-01 17:35,-86.8580,34.2687,65.30,48.20,53.91,340.00,6.00,0.00,30.13,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 011735Z AUTO 34006KT 10SM CLR 19/09 A3013 RMK AO2 T01850090
CMD,2017-04-01 17:55,-86.8580,34.2687,66.00,46.80,49.91,20.00,7.00,0.00,30.13,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 011755Z AUTO 02007KT 10SM CLR 19/08 A3013 RMK AO2 T01890082 10189 20087
CMD,2017-04-01 18:15,-86.8580,34.2687,65.50,46.60,50.41,40.00,4.00,0.00,30.12,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 011815Z AUTO 04004KT 10SM CLR 19/08 A3012 RMK AO2 T01860081
CMD,2017-04-01 18:35,-86.8580,34.2687,66.90,47.10,48.93,30.00,6.00,0.00,30.12,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 011835Z AUTO 03006KT 10SM CLR 19/08 A3012 RMK AO2 T01940084
CMD,2017-04-01 18:55,-86.8580,34.2687,67.10,47.70,49.70,350.00,6.00,0.00,30.12,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 011855Z AUTO 35006KT 10SM CLR 20/09 A3012 RMK AO2 T01950087
CMD,2017-04-01 19:15,-86.8580,34.2687,68.40,47.30,46.82,350.00,7.00,0.00,30.12,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 011915Z AUTO 35007KT 10SM CLR 20/09 A3012 RMK AO2 T02020085
CMD,2017-04-01 19:35,-86.8580,34.2687,68.00,46.90,46.76,30.00,4.00,0.00,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 011935Z AUTO 03004KT 10SM CLR 20/08 A3011 RMK AO2 T02000083
CMD,2017-04-01 19:55,-86.8580,34.2687,68.90,47.70,46.72,350.00,7.00,0.00,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 011955Z AUTO 35007KT 10SM CLR 21/09 A3011 RMK AO2 T02050087
CMD,2017-04-01 20:15,-86.8580,34.2687,69.80,47.70,45.30,30.00,7.00,0.00,30.10,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 012015Z AUTO 03007KT 10SM CLR 21/09 A3010 RMK AO2 T02100087
CMD,2017-04-01 20:35,-86.8580,34.2687,68.90,47.30,46.02,340.00,6.00,0.00,30.10,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 012035Z AUTO 34006KT 10SM CLR 21/09 A3010 RMK AO2 T02050085
CMD,2017-04-01 20:55,-86.8580,34.2687,69.80,47.80,45.47,360.00,7.00,0.00,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 012055Z AUTO 36007KT 320V060 10SM CLR 21/09 A3011 RMK AO2 T02100088
CMD,2017-04-01 21:15,-86.8580,34.2687,69.30,48.20,46.95,340.00,4.00,0.00,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 012115Z AUTO 34004KT 10SM CLR 21/09 A3011 RMK AO2 T02070090
CMD,2017-04-01 21:35,-86.8580,34.2687,70.00,48.20,45.84,330.00,6.00,0.00,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 012135Z AUTO 33006KT 10SM CLR 21/09 A3011 RMK AO2 T02110090
CMD,2017-04-01 21:55,-86.8580,34.2687,69.60,47.80,45.78,330.00,6.00,0.00,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 012155Z AUTO 33006KT 10SM CLR 21/09 A3011 RMK AO2 T02090088
CMD,2017-04-01 22:15,-86.8580,34.2687,68.50,46.40,45.10,340.00,6.00,0.00,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 012215Z AUTO 34006KT 10SM CLR 20/08 A3011 RMK AO2 T02030080
CMD,2017-04-01 22:35,-86.8580,34.2687,67.80,46.40,46.20,330.00,6.00,0.00,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 012235Z AUTO 33006KT 10SM CLR 20/08 A3011 RMK AO2 T01990080
CMD,2017-04-01 22:55,-86.8580,34.2687,67.10,46.60,47.69,340.00,6.00,0.00,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 012255Z AUTO 34006KT 10SM CLR 20/08 A3011 RMK AO2 T01950081
CMD,2017-04-01 23:15,-86.8580,34.2687,66.40,46.90,49.41,10.00,4.00,0.00,30.12,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 012315Z AUTO 01004KT 10SM CLR 19/08 A3012 RMK AO2 T01910083
CMD,2017-04-01 23:35,-86.8580,34.2687,64.40,46.40,51.98,340.00,4.00,0.00,30.12,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 012335Z AUTO 34004KT 10SM CLR 18/08 A3012 RMK AO2 T01800080
CMD,2017-04-01 23:55,-86.8580,34.2687,63.50,46.60,54.06,350.00,3.00,0.00,30.12,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMD 012355Z AUTO 35003KT 10SM CLR 18/08 A3012 RMK AO2 T01750081 10212 20175
